광고세트,연령,유형구분,타겟팅,비용,노출,링크클릭,전환수,전환값,ROAS,CPA
1.브랜디드-주요키워드제외_MO_1위,30세 ~ 34세,네이버_쇼핑검색,타겟팅,1408.0,180,21.0,5.0,200730.0,14256.392045454546,281.6
1.브랜디드-주요키워드제외_MO_1위,35세 ~ 39세,네이버_쇼핑검색,타겟팅,660.0,146,12.0,2.0,55860.0,8463.636363636364,330.0
1.브랜디드-주요키워드제외_MO_1위,40세 ~ 44세,네이버_쇼핑검색,타겟팅,660.0,190,12.0,4.0,143060.0,21675.757575757576,165.0
1.브랜디드-주요키워드제외_MO_1위,45세 ~ 49세,네이버_쇼핑검색,타겟팅,1078.0,157,15.0,2.0,82600.0,7662.337662337663,539.0
1.브랜디드-주요키워드제외_MO_1위,50세 ~ 54세,네이버_쇼핑검색,타겟팅,847.0,156,6.0,3.0,113460.0,13395.513577331758,282.3333333333333
1.브랜디드-주요키워드제외_MO_1위,55세 ~ 59세,네이버_쇼핑검색,타겟팅,330.0,47,6.0,1.0,87000.0,26363.636363636364,330.0
1.브랜디드-주요키워드제외_MO_1위,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,52,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_MO_1위,알 수 없음,네이버_쇼핑검색,타겟팅,0.0,115,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,14세 ~ 18세,네이버_쇼핑검색,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,19세 ~ 24세,네이버_쇼핑검색,타겟팅,0.0,10,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,25세 ~ 29세,네이버_쇼핑검색,타겟팅,770.0,17,3.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,30세 ~ 34세,네이버_쇼핑검색,타겟팅,1837.0,43,7.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,35세 ~ 39세,네이버_쇼핑검색,타겟팅,55.0,19,1.0,1.0,28000.0,50909.090909090904,55.0
1.브랜디드-주요키워드제외_PC,40세 ~ 44세,네이버_쇼핑검색,타겟팅,0.0,11,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,45세 ~ 49세,네이버_쇼핑검색,타겟팅,0.0,7,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,6,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,알 수 없음,네이버_쇼핑검색,타겟팅,55.0,105,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,19세 ~ 24세,네이버_쇼핑검색,타겟팅,55.0,2,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,25세 ~ 29세,네이버_쇼핑검색,타겟팅,55.0,8,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,30세 ~ 34세,네이버_쇼핑검색,타겟팅,0.0,6,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,35세 ~ 39세,네이버_쇼핑검색,타겟팅,55.0,6,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,40세 ~ 44세,네이버_쇼핑검색,타겟팅,0.0,5,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,45세 ~ 49세,네이버_쇼핑검색,타겟팅,55.0,5,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,55세 ~ 59세,네이버_쇼핑검색,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,60세 ~ 99세,네이버_쇼핑검색,타겟팅,55.0,2,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,알 수 없음,네이버_쇼핑검색,타겟팅,55.0,19,1.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-MO,14세 ~ 18세,네이버_쇼핑검색,타겟팅,550.0,116,5.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-MO,14세 미만,네이버_쇼핑검색,타겟팅,0.0,5,1.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-MO,19세 ~ 24세,네이버_쇼핑검색,타겟팅,1529.0,405,21.0,4.0,106140.0,6941.792020928712,382.25
1.브랜디드_주요키워드제외-MO,25세 ~ 29세,네이버_쇼핑검색,타겟팅,2266.0,677,62.0,4.0,137620.0,6073.256840247132,566.5
1.브랜디드_주요키워드제외-MO,30세 ~ 34세,네이버_쇼핑검색,타겟팅,3718.0,824,62.0,4.0,91620.0,2464.228079612695,929.5
1.브랜디드_주요키워드제외-MO,35세 ~ 39세,네이버_쇼핑검색,타겟팅,1727.0,539,26.0,2.0,45310.0,2623.6247828604514,863.5
1.브랜디드_주요키워드제외-MO,40세 ~ 44세,네이버_쇼핑검색,타겟팅,2761.0,457,28.0,1.0,23000.0,833.031510322347,2761.0
1.브랜디드_주요키워드제외-MO,45세 ~ 49세,네이버_쇼핑검색,타겟팅,2310.0,264,20.0,3.0,102000.0,4415.584415584416,770.0
1.브랜디드_주요키워드제외-MO,50세 ~ 54세,네이버_쇼핑검색,타겟팅,2046.0,265,14.0,2.0,46000.0,2248.289345063539,1023.0
1.브랜디드_주요키워드제외-MO,55세 ~ 59세,네이버_쇼핑검색,타겟팅,1408.0,122,6.0,2.0,44620.0,3169.034090909091,704.0
1.브랜디드_주요키워드제외-MO,60세 ~ 99세,네이버_쇼핑검색,타겟팅,341.0,81,2.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-MO,알 수 없음,네이버_쇼핑검색,타겟팅,627.0,2725,6.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-PC,14세 ~ 18세,네이버_쇼핑검색,타겟팅,0.0,8,0.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-PC,19세 ~ 24세,네이버_쇼핑검색,타겟팅,0.0,31,1.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-PC,25세 ~ 29세,네이버_쇼핑검색,타겟팅,451.0,100,5.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-PC,30세 ~ 34세,네이버_쇼핑검색,타겟팅,1540.0,141,6.0,1.0,79310.0,5150.0,1540.0
1.브랜디드_주요키워드제외-PC,35세 ~ 39세,네이버_쇼핑검색,타겟팅,0.0,61,0.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-PC,40세 ~ 44세,네이버_쇼핑검색,타겟팅,517.0,42,2.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-PC,45세 ~ 49세,네이버_쇼핑검색,타겟팅,220.0,27,3.0,3.0,232000.0,105454.54545454546,73.33333333333333
1.브랜디드_주요키워드제외-PC,50세 ~ 54세,네이버_쇼핑검색,타겟팅,528.0,27,3.0,2.0,47000.0,8901.515151515152,264.0
1.브랜디드_주요키워드제외-PC,55세 ~ 59세,네이버_쇼핑검색,타겟팅,407.0,5,1.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-PC,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,12,1.0,0.0,0.0,0.0,0.0
1.브랜디드_주요키워드제외-PC,알 수 없음,네이버_쇼핑검색,타겟팅,275.0,328,4.0,0.0,0.0,0.0,0.0
1.헤어필업_MO,14세 ~ 18세,네이버_쇼핑검색,타겟팅,0.0,70,0.0,0.0,0.0,0.0,0.0
1.헤어필업_MO,14세 미만,네이버_쇼핑검색,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
1.헤어필업_MO,19세 ~ 24세,네이버_쇼핑검색,타겟팅,330.0,223,1.0,0.0,0.0,0.0,0.0
1.헤어필업_MO,25세 ~ 29세,네이버_쇼핑검색,타겟팅,330.0,506,1.0,0.0,0.0,0.0,0.0
1.헤어필업_MO,30세 ~ 34세,네이버_쇼핑검색,타겟팅,2310.0,851,7.0,0.0,0.0,0.0,0.0
1.헤어필업_MO,35세 ~ 39세,네이버_쇼핑검색,타겟팅,1320.0,1024,4.0,0.0,0.0,0.0,0.0
1.헤어필업_MO,40세 ~ 44세,네이버_쇼핑검색,타겟팅,1650.0,1846,8.0,3.0,117310.0,7109.696969696969,550.0
1.헤어필업_MO,45세 ~ 49세,네이버_쇼핑검색,타겟팅,990.0,1858,7.0,1.0,26380.0,2664.6464646464647,990.0
1.헤어필업_MO,50세 ~ 54세,네이버_쇼핑검색,타겟팅,660.0,1970,9.0,0.0,0.0,0.0,0.0
1.헤어필업_MO,55세 ~ 59세,네이버_쇼핑검색,타겟팅,330.0,1056,5.0,1.0,58000.0,17575.757575757576,330.0
1.헤어필업_MO,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,1134,6.0,0.0,0.0,0.0,0.0
1.헤어필업_MO,알 수 없음,네이버_쇼핑검색,타겟팅,0.0,6589,1.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,14세 ~ 18세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,19세 ~ 24세,네이버_쇼핑검색,타겟팅,0.0,17,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,25세 ~ 29세,네이버_쇼핑검색,타겟팅,0.0,59,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,30세 ~ 34세,네이버_쇼핑검색,타겟팅,0.0,104,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,35세 ~ 39세,네이버_쇼핑검색,타겟팅,0.0,89,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,40세 ~ 44세,네이버_쇼핑검색,타겟팅,0.0,47,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,45세 ~ 49세,네이버_쇼핑검색,타겟팅,0.0,62,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,24,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,55세 ~ 59세,네이버_쇼핑검색,타겟팅,0.0,16,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,88,0.0,0.0,0.0,0.0,0.0
1.헤어필업_PC,알 수 없음,네이버_쇼핑검색,타겟팅,0.0,192,0.0,0.0,0.0,0.0,0.0
2. 트리트먼트-M,14세 ~ 18세,네이버_쇼핑검색,타겟팅,0.0,140,0.0,0.0,0.0,0.0,0.0
2. 트리트먼트-M,14세 미만,네이버_쇼핑검색,타겟팅,0.0,37,1.0,0.0,0.0,0.0,0.0
2. 트리트먼트-M,19세 ~ 24세,네이버_쇼핑검색,타겟팅,0.0,322,8.0,1.0,23000.0,0.0,0.0
2. 트리트먼트-M,25세 ~ 29세,네이버_쇼핑검색,타겟팅,0.0,553,14.0,2.0,41310.0,0.0,0.0
2. 트리트먼트-M,30세 ~ 34세,네이버_쇼핑검색,타겟팅,0.0,647,10.0,1.0,18000.0,0.0,0.0
2. 트리트먼트-M,35세 ~ 39세,네이버_쇼핑검색,타겟팅,0.0,528,5.0,1.0,27160.0,0.0,0.0
2. 트리트먼트-M,40세 ~ 44세,네이버_쇼핑검색,타겟팅,0.0,674,4.0,0.0,0.0,0.0,0.0
2. 트리트먼트-M,45세 ~ 49세,네이버_쇼핑검색,타겟팅,0.0,540,2.0,0.0,0.0,0.0,0.0
2. 트리트먼트-M,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,475,2.0,0.0,0.0,0.0,0.0
2. 트리트먼트-M,55세 ~ 59세,네이버_쇼핑검색,타겟팅,0.0,186,3.0,0.0,0.0,0.0,0.0
2. 트리트먼트-M,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,216,2.0,0.0,0.0,0.0,0.0
2. 트리트먼트-M,알 수 없음,네이버_쇼핑검색,타겟팅,0.0,82900,20.0,0.0,0.0,0.0,0.0
2. 트리트먼트-PC,25세 ~ 29세,네이버_쇼핑검색,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
2. 트리트먼트-PC,30세 ~ 34세,네이버_쇼핑검색,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
2. 트리트먼트-PC,35세 ~ 39세,네이버_쇼핑검색,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
2. 트리트먼트-PC,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
2. 트리트먼트-PC,알 수 없음,네이버_쇼핑검색,타겟팅,0.0,18,0.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,14세 ~ 18세,네이버_쇼핑검색,타겟팅,0.0,191,4.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,14세 미만,네이버_쇼핑검색,타겟팅,0.0,24,1.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,19세 ~ 24세,네이버_쇼핑검색,타겟팅,0.0,407,5.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,25세 ~ 29세,네이버_쇼핑검색,타겟팅,0.0,341,5.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,30세 ~ 34세,네이버_쇼핑검색,타겟팅,0.0,326,3.0,1.0,28800.0,0.0,0.0
2.머리에센스-MO,35세 ~ 39세,네이버_쇼핑검색,타겟팅,0.0,273,4.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,40세 ~ 44세,네이버_쇼핑검색,타겟팅,0.0,343,6.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,45세 ~ 49세,네이버_쇼핑검색,타겟팅,0.0,326,1.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,236,2.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,55세 ~ 59세,네이버_쇼핑검색,타겟팅,0.0,203,2.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,379,7.0,0.0,0.0,0.0,0.0
2.머리에센스-MO,알 수 없음,네이버_쇼핑검색,타겟팅,0.0,4089,1.0,0.0,0.0,0.0,0.0
2.머리에센스-PC,14세 ~ 18세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
2.머리에센스-PC,25세 ~ 29세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
2.머리에센스-PC,30세 ~ 34세,네이버_쇼핑검색,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
2.머리에센스-PC,35세 ~ 39세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
2.머리에센스-PC,40세 ~ 44세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
2.머리에센스-PC,45세 ~ 49세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
2.머리에센스-PC,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
2.머리에센스-PC,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
2.머리에센스-PC,알 수 없음,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
2.제네릭-MO-스스 1위 1500,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,481,0.0,0.0,0.0,0.0,0.0
2.제네릭-MO-스스 1위 1500,14세 미만,네이버_파워링크,타겟팅,0.0,11,0.0,0.0,0.0,0.0,0.0
2.제네릭-MO-스스 1위 1500,19세 ~ 24세,네이버_파워링크,타겟팅,3069.0,3052,19.0,1.0,28000.0,912.3492994460737,3069.0
2.제네릭-MO-스스 1위 1500,25세 ~ 29세,네이버_파워링크,타겟팅,7018.0,3163,26.0,2.0,72000.0,1025.9333143345682,3509.0
2.제네릭-MO-스스 1위 1500,30세 ~ 34세,네이버_파워링크,타겟팅,3080.0,2078,19.0,6.0,127480.0,4138.961038961039,513.3333333333334
2.제네릭-MO-스스 1위 1500,35세 ~ 39세,네이버_파워링크,타겟팅,2574.0,984,7.0,1.0,28000.0,1087.8010878010878,2574.0
2.제네릭-MO-스스 1위 1500,40세 ~ 44세,네이버_파워링크,타겟팅,352.0,638,7.0,1.0,27160.0,7715.909090909091,352.0
2.제네릭-MO-스스 1위 1500,45세 ~ 49세,네이버_파워링크,타겟팅,1254.0,325,6.0,0.0,0.0,0.0,0.0
2.제네릭-MO-스스 1위 1500,50세 ~ 54세,네이버_파워링크,타겟팅,1705.0,255,6.0,0.0,0.0,0.0,0.0
2.제네릭-MO-스스 1위 1500,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,86,2.0,0.0,0.0,0.0,0.0
2.제네릭-MO-스스 1위 1500,60세 ~ 99세,네이버_파워링크,타겟팅,836.0,72,3.0,0.0,0.0,0.0,0.0
2.제네릭-MO-스스 1위 1500,알 수 없음,네이버_파워링크,타겟팅,462.0,313,2.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,16,0.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,19세 ~ 24세,네이버_파워링크,타겟팅,0.0,108,0.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,25세 ~ 29세,네이버_파워링크,타겟팅,5907.0,355,8.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,30세 ~ 34세,네이버_파워링크,타겟팅,385.0,290,2.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,35세 ~ 39세,네이버_파워링크,타겟팅,1892.0,135,3.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,55,0.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,45세 ~ 49세,네이버_파워링크,타겟팅,0.0,34,0.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,50세 ~ 54세,네이버_파워링크,타겟팅,924.0,18,1.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,10,0.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,60세 ~ 99세,네이버_파워링크,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
2.제네릭-PC-스스 1위 1000,알 수 없음,네이버_파워링크,타겟팅,1045.0,264,2.0,0.0,0.0,0.0,0.0
2.제네릭-메인-MO-스스 3위 2200원,14세 ~ 18세,네이버_파워링크,타겟팅,671.0,2192,5.0,0.0,0.0,0.0,0.0
2.제네릭-메인-MO-스스 3위 2200원,14세 미만,네이버_파워링크,타겟팅,0.0,112,1.0,0.0,0.0,0.0,0.0
2.제네릭-메인-MO-스스 3위 2200원,19세 ~ 24세,네이버_파워링크,타겟팅,0.0,6608,20.0,0.0,0.0,0.0,0.0
2.제네릭-메인-MO-스스 3위 2200원,25세 ~ 29세,네이버_파워링크,타겟팅,704.0,7015,24.0,0.0,0.0,0.0,0.0
2.제네릭-메인-MO-스스 3위 2200원,30세 ~ 34세,네이버_파워링크,타겟팅,1342.0,7218,24.0,0.0,0.0,0.0,0.0
2.제네릭-메인-MO-스스 3위 2200원,35세 ~ 39세,네이버_파워링크,타겟팅,2233.0,6265,25.0,2.0,84660.0,3791.3121361397225,1116.5
2.제네릭-메인-MO-스스 3위 2200원,40세 ~ 44세,네이버_파워링크,타겟팅,1980.0,6966,47.0,2.0,61930.0,3127.777777777778,990.0
2.제네릭-메인-MO-스스 3위 2200원,45세 ~ 49세,네이버_파워링크,타겟팅,2046.0,5394,50.0,1.0,27930.0,1365.1026392961876,2046.0
2.제네릭-메인-MO-스스 3위 2200원,50세 ~ 54세,네이버_파워링크,타겟팅,1727.0,4045,65.0,1.0,13890.0,804.2848870874348,1727.0
2.제네릭-메인-MO-스스 3위 2200원,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,1821,41.0,0.0,0.0,0.0,0.0
2.제네릭-메인-MO-스스 3위 2200원,60세 ~ 99세,네이버_파워링크,타겟팅,2409.0,3063,75.0,1.0,57600.0,2391.0336239103362,2409.0
2.제네릭-메인-MO-스스 3위 2200원,알 수 없음,네이버_파워링크,타겟팅,1650.0,85265,34.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,147,0.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,14세 미만,네이버_파워링크,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,19세 ~ 24세,네이버_파워링크,타겟팅,946.0,1407,1.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,25세 ~ 29세,네이버_파워링크,타겟팅,671.0,3827,3.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,30세 ~ 34세,네이버_파워링크,타겟팅,484.0,6383,4.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,35세 ~ 39세,네이버_파워링크,타겟팅,0.0,3788,0.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,3423,2.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,45세 ~ 49세,네이버_파워링크,타겟팅,0.0,2025,1.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,50세 ~ 54세,네이버_파워링크,타겟팅,0.0,1338,5.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,592,2.0,1.0,56730.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,60세 ~ 99세,네이버_파워링크,타겟팅,0.0,883,2.0,0.0,0.0,0.0,0.0
2.제네릭-메인-PC-스스 4위 1500원,알 수 없음,네이버_파워링크,타겟팅,0.0,104536,17.0,1.0,29000.0,0.0,0.0
2.지성두피-MO,14세 ~ 18세,네이버_쇼핑검색,타겟팅,759.0,128,4.0,0.0,0.0,0.0,0.0
2.지성두피-MO,14세 미만,네이버_쇼핑검색,타겟팅,0.0,12,0.0,0.0,0.0,0.0,0.0
2.지성두피-MO,19세 ~ 24세,네이버_쇼핑검색,타겟팅,0.0,218,1.0,0.0,0.0,0.0,0.0
2.지성두피-MO,25세 ~ 29세,네이버_쇼핑검색,타겟팅,0.0,350,2.0,0.0,0.0,0.0,0.0
2.지성두피-MO,30세 ~ 34세,네이버_쇼핑검색,타겟팅,0.0,377,1.0,0.0,0.0,0.0,0.0
2.지성두피-MO,35세 ~ 39세,네이버_쇼핑검색,타겟팅,0.0,373,3.0,0.0,0.0,0.0,0.0
2.지성두피-MO,40세 ~ 44세,네이버_쇼핑검색,타겟팅,330.0,420,2.0,1.0,54320.0,16460.60606060606,330.0
2.지성두피-MO,45세 ~ 49세,네이버_쇼핑검색,타겟팅,0.0,404,1.0,0.0,0.0,0.0,0.0
2.지성두피-MO,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,291,3.0,0.0,0.0,0.0,0.0
2.지성두피-MO,55세 ~ 59세,네이버_쇼핑검색,타겟팅,0.0,138,0.0,0.0,0.0,0.0,0.0
2.지성두피-MO,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,191,0.0,0.0,0.0,0.0,0.0
